Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Agranular insular area,10.178961404,10.178961404,1.0,0.7744665779706206,0.0,-0.8694433430748069,0.0
Agranular insular area posterior part,14.771382586000001,14.771382586000001,2.0,0.7171273734496271,0.6397929498527873,0.040052005584453924,-0.38462528178822797
Agranular insular area ventral part,4.670802146,4.670802146,2.0,0.31003029470482346,0.0,-1.6829487834096721,0.8102830349862966
Anterior amygdalar area,7.3165531999999995,7.3165531999999995,2.0,0.6254476007828242,0.39625924444449456,0.04624795622880981,0.8102830349862966
Anterior cingulate area dorsal part,18.130127202999997,18.130127202999997,1.0,0.8093288718285001,0.4338683574489056,-0.43020263787668866,0.0
Anterior cingulate area ventral part,7.496546713,7.496546713,1.0,0.7814827729393178,0.0,-0.9124271757527486,0.0
Anterior hypothalamic nucleus,20.424990071999996,20.424990071999996,2.0,0.7914657295461347,0.44377187357341064,0.9980518438172037,0.8102830349862966
Anterodorsal nucleus,36.757936335000004,36.757936335000004,4.0,0.7777857516469765,0.6875739807230252,0.945825962170185,0.3651483716701107
Anterolateral visual area,34.79927992000001,34.79927992000001,7.0,0.762649955446294,0.6638078057606024,1.2763901222858134,-0.04285090802188278
Anteroventral nucleus of thalamus,29.611718326000002,29.611718326000002,6.0,0.8255046261330429,0.7161806759920029,1.4142135623730951,-0.004914726795938884
Anteroventral periventricular nucleus,24.837558938000004,24.837558938000004,5.0,0.8197677978407134,0.7494145480384611,2.1919546893506134,0.17242678605410539
Anteroventral preoptic nucleus,20.301754748000004,20.301754748000004,5.0,0.7614190555910618,0.6668309030554367,0.5184506763194159,-1.1587362969572075
Basolateral amygdalar nucleus,6.415826336,6.415826336,5.0,0.5785886210319979,0.8108320088775407,-0.6621231579264737,-1.9782570806254962
Bed nuclei of the stria terminalis,16.642699727,16.642699727,2.0,0.8001320604358143,0.43645089931498193,0.546292829737427,0.8102830349862966
Caudoputamen,38.883938697999994,38.883938697999994,3.0,0.8246553454758601,0.4400534807500208,0.8885308995144824,0.49999999999999994
Central amygdalar nucleus,8.992652089,8.992652089,2.0,0.803103122728806,0.7223849009227239,-0.8136168803765705,0.8102830349862966
Central lateral nucleus of the thalamus,28.657499143,28.657499143,2.0,0.8279588902809456,0.7168285820111782,-1.2589777798408708,0.2302686176704713
Central medial nucleus of the thalamus,22.134277919999995,22.134277919999995,1.0,0.7649684934955918,0.6206921150051216,0.9498053180951325,0.0
Claustrum,1.8084635420000001,1.8084635420000001,1.0,0.0,0.5769690259640629,-1.8295915470729152,0.0
Cortical amygdalar area,15.585182433999996,15.585182433999996,2.0,0.6977205460025774,0.665407173669063,1.805041176482945,0.8102830349862966
Cortical amygdalar area posterior part,6.516469521,6.516469521,2.0,0.6169085720048519,0.7251619142226726,-0.39201691667548627,-2.1762051524742896
Culmen,1.809138875,1.809138875,7.0,0.49886941265782914,0.680932207413308,-1.175308425066795,0.5611806489755277
Dentate gyrus,36.83009408300001,36.83009408300001,4.0,0.7895534952138831,0.6241485264447246,1.3003266995974514,0.3651483716701107
Diagonal band nucleus,28.926631584,28.926631584,4.0,0.7399498176043351,0.5948629710505196,0.8164998729643625,0.3651483716701107
Dorsal auditory area,18.343507922,18.343507922,7.0,0.7557357585689596,0.6676851040806098,0.1016036920506185,-0.11142884081966956
Dorsal part of the lateral geniculate complex,37.99724510699999,37.99724510699999,7.0,0.8395953392065368,0.641001708398556,0.2839450410724556,0.5611806489755277
Dorsal peduncular area,32.031043059,32.031043059,2.0,0.7220935897246618,0.6867533160300379,0.5490658885469876,-1.0200762211120524
Dorsomedial nucleus of the hypothalamus,21.456355832000003,21.456355832000003,5.0,0.7729452159337977,0.44855178823834785,0.46696717943775234,0.8135896255402657
Ectorhinal area,7.390569197,7.390569197,4.0,0.7498658288459816,0.49941656857821215,-0.447316313964347,0.3651483716701107
Endopiriform nucleus,6.312024932,6.312024932,5.0,0.7001941361841534,0.8019085675488371,-0.6621231579264737,-3.2102358737332763
Entorhinal area lateral part,4.426103503,4.426103503,4.0,0.6383813600719348,0.7223810195836371,-0.8077208554801559,0.3651483716701107
Entorhinal area medial part,5.52133217,5.52133217,4.0,0.7166849497782382,0.6987530544512721,-0.8077208554801559,0.3651483716701107
Field CA1,36.51429028999999,36.51429028999999,4.0,0.7995929121581535,0.4498802921757735,1.2827957699940649,0.3651483716701107
Field CA2,39.336346064000004,39.336346064000004,4.0,0.7973193197730303,0.6222938846299559,1.2970498190367308,0.3651483716701107
Field CA3,36.615236636999995,36.615236636999995,4.0,0.7894450571737675,0.45094106957754565,1.2900713569230768,0.3651483716701107
Frontal pole cerebral cortex,42.834051285,42.834051285,1.0,0.8052768773655969,0.6435577659853142,1.0100012537249794,0.0
Fundus of striatum,9.384469747,9.384469747,3.0,0.8203033250854617,0.4999880533802419,0.9283564081129361,0.49999999999999994
Globus pallidus external segment,19.479741255,19.479741255,3.0,0.7436561821740421,0.6660189742675788,-0.1981024947531296,0.49999999999999994
Gustatory areas,3.76499765,3.76499765,7.0,0.6235353425618646,0.4751702203596979,-0.9703551340215864,0.5611806489755277
Inferior colliculus,3.681324603,3.681324603,5.0,0.3682692515781163,0.6201450540283578,-1.2904761428778273,-0.4908342019619008
Infralimbic area,28.940569519,28.940569519,1.0,0.7240993953190287,0.6849156478305213,-0.8894771510867717,0.0
Intercalated amygdalar nucleus,9.183838647999998,9.183838647999998,2.0,0.7217495882818825,0.7476041304814622,-0.36072485220803335,-1.461931474831689
Interpeduncular nucleus,32.53078077000001,32.53078077000001,2.0,0.7777470564060361,0.45346613992467577,0.09331974930940846,-0.40142808868250607
Lateral amygdalar nucleus,3.7969277459999997,3.7969277459999997,5.0,0.6287487955647368,0.7141697130945481,-0.6750248121042429,0.8135896255402657
Lateral dorsal nucleus of thalamus,31.566721956000002,31.566721956000002,7.0,0.8088490385102518,0.6257746484913935,0.48049055234236476,-0.05289166658724281
Lateral habenula,6.299248,6.299248,5.0,0.6905108894095225,0.6588857464426321,0.44331522256903,0.20085583032367899
Lateral hypothalamic area,22.201290544000003,22.201290544000003,2.0,0.7702267470827678,0.4481750336461212,1.4462305065360264,0.8102830349862966
Lateral posterior nucleus of the thalamus,34.694308072,34.694308072,7.0,0.7953153319419888,0.45408757864688976,0.8921312075322508,0.5611806489755277
Lateral preoptic area,18.17059912,18.17059912,5.0,0.7939317883918883,0.6662323407873862,-0.11008164817824219,0.8135896255402657
Lateral septal complex,8.476489155000001,8.476489155000001,5.0,0.7880189756127423,0.45723647357846886,-0.6589777390482076,0.8135896255402657
Lateral visual area,7.1571751290000005,7.1571751290000005,7.0,0.659961788798572,0.0,-0.6383746323210631,0.5611806489755277
Magnocellular nucleus,5.547150035,5.547150035,5.0,0.6074762275342049,0.44410162471959513,-0.7133972712738832,0.8135896255402657
Medial amygdalar nucleus,12.836796047,12.836796047,2.0,0.7294056467489001,0.49993681209305074,0.8748510238157737,0.8102830349862966
Medial geniculate complex,9.26145119,9.26145119,7.0,0.7590053836807078,0.0,-1.171993416034794,0.5611806489755277
Medial habenula,0.906867322,0.906867322,2.0,0.0,0.7674612898352595,-1.6829487834096721,-0.9788897952198528
Medial preoptic area,35.77516717,35.77516717,5.0,0.7637966447550748,0.6869215929740669,0.4997555474434724,-0.5355050168349919
Medial preoptic nucleus,21.956455107000004,21.956455107000004,5.0,0.8046898191652401,0.6583196951782571,1.646320998429467,-0.6017274129446327
Medial pretectal area,1.851959414,1.851959414,6.0,0.0,0.7924215845980822,-0.7071067811865475,0.0016594301112164238
Medial septal nucleus,14.546178866999998,14.546178866999998,5.0,0.7734204091315602,0.6661061178378915,-0.09322790296466975,0.8135896255402657
Median preoptic nucleus,0.934693641,0.934693641,5.0,0.0,0.7502424998138955,-1.2904761428778273,0.19172554853811963
Mediodorsal nucleus of thalamus,30.303518690999997,30.303518690999997,4.0,0.8248964107597896,0.4998002349573275,0.18825902334256786,0.3651483716701107
Midbrain reticular nucleus,8.498866346,8.498866346,6.0,0.763421030749533,0.6659267422164428,-0.7071067811865475,1.225553473315396
Nucleus accumbens,7.261730418,7.261730418,5.0,0.7160968414150033,0.0,-0.1815121978673868,0.8135896255402657
Olfactory tubercle,9.243775340000001,9.243775340000001,7.0,0.7790713464622676,0.49931576375992215,-0.9973478960909833,-0.1370739495874649
Olivary pretectal nucleus,1.728160395,1.728160395,7.0,0.4999957315255442,0.8091727901657612,-1.175308425066795,-1.3691031349204474
Orbital area lateral part,38.539302598000006,38.539302598000006,1.0,0.8324511274802271,0.6176843996176345,0.9686359475104084,0.0
Orbital area medial part,26.034756318,26.034756318,1.0,0.7388987820563188,0.6595764313237409,-0.8731115390625727,0.0
Orbital area ventrolateral part,40.65721461599999,40.65721461599999,1.0,0.8372294658255031,0.6407448975076075,1.0947150542587354,0.0
Parasubiculum,6.6272284809999995,6.6272284809999995,4.0,0.6888193321565323,0.6653001572949357,-1.1195292647612518,0.3651483716701107
Parasubthalamic nucleus,5.3602496969999995,5.3602496969999995,2.0,0.6666346951777096,0.7786007464859045,-0.8484819411200327,-2.2703793748576895
Parataenial nucleus,29.555856367999997,29.555856367999997,5.0,0.8398199183972279,0.6653762711087948,1.6612190125370496,0.17655994459151328
Paraventricular hypothalamic nucleus,19.710119935999998,19.710119935999998,2.0,0.7361404960350331,0.49984156551430614,0.41262071707891135,0.20375328267347412
Paraventricular nucleus of the thalamus,1.7775650809999999,1.7775650809999999,5.0,0.0,0.6662557844308914,-1.2904761428778273,0.8135896255402657
Pedunculopontine nucleus,6.4792947,6.4792947,3.0,0.7786036393406948,0.799546163053597,0.8700792103844628,-1.9999999999999998
Periaqueductal gray,7.296692266,7.296692266,6.0,0.7825232644022072,0.749053974041738,-0.7071067811865475,1.225553473315396
Perirhinal area,9.279062939,9.279062939,4.0,0.7639106533688492,0.49915150646461315,-0.7675595629958859,0.3651483716701107
Periventricular hypothalamic nucleus posterior part,5.374602392,5.374602392,2.0,0.49462102966505617,0.6561593916057504,-1.6829487834096721,0.8102830349862966
Periventricular zone,5.49609781,5.49609781,2.0,0.6140666762264022,0.49840827924418296,-0.38487398605877887,0.8102830349862966
Piriform area,5.347024907,5.347024907,7.0,0.6644205895819921,0.5905017428615815,-0.8118715629329752,0.5611806489755277
Piriform-amygdalar area,22.161217972,22.161217972,2.0,0.7701066362065243,0.44616162078706423,1.4469784512422683,0.8102830349862966
Pons,4.608798554,4.608798554,7.0,0.575664971277393,0.43168625374240566,-0.8158731303622941,0.5611806489755277
Pons motor related,3.585391799,3.585391799,7.0,0.6305514575745242,0.7241748674937492,-1.1691102898198467,-0.12423841302309785
Posterior amygdalar nucleus,1.82236406,1.82236406,5.0,0.49948940899424055,0.5660856593760961,-0.6914440592019273,0.12189959325468597
Posterior complex of the thalamus,28.684333231,28.684333231,7.0,0.8102416486532622,0.6250932249634324,0.12859661619598983,-0.056776220794684515
Posterior hypothalamic nucleus,19.179021302999995,19.179021302999995,2.0,0.7785060713660859,0.6250781409997078,0.46608651393978173,0.8102830349862966
Postsubiculum,0.982486216,0.982486216,4.0,0.0,0.44015960798213827,-1.1195292647612518,-2.73861278752583
Precommissural nucleus,1.716185682,1.716185682,6.0,0.4999698650541504,0.8396876383515373,-0.7071067811865475,-1.227212903426612
Prelimbic area,17.351184617999998,17.351184617999998,1.0,0.7612188110204593,0.49896204089742036,-0.8725114228229792,0.0
Presubiculum,8.250869126,8.250869126,4.0,0.716378873538153,0.6654810423440585,-1.1195292647612518,-2.73861278752583
Primary auditory area,1.8600713189999998,1.8600713189999998,7.0,0.4993800561703945,0.7234178152303548,-1.3464327524971453,-0.12423841302309785
Primary motor area,31.080390676999997,31.080390676999997,7.0,0.7299254524899818,0.6862748004186449,1.2608829925454124,-0.09046429333667245
Primary somatosensory area lower limb,40.853206562,40.853206562,7.0,0.8171949735847387,0.6663544423295733,1.0437641020621522,0.5611806489755277
Primary somatosensory area mouth,22.060021706,22.060021706,7.0,0.765653828432571,0.6157234268309277,0.13633236184560438,-0.1330166806271171
Primary somatosensory area trunk,40.41524510899999,40.41524510899999,7.0,0.8116544937816267,0.666539513164394,1.1067305709766226,0.5611806489755277
Primary somatosensory area upper limb,39.855684433,39.855684433,7.0,0.8208514823167203,0.71622189081696,0.8836126124802954,0.5611806489755277
Primary visual area,35.64127499399999,35.64127499399999,7.0,0.7729241591490186,0.5621255997859667,1.265369396548214,0.5611806489755277
Reticular nucleus of the thalamus,26.835962040000005,26.835962040000005,1.0,0.831833309571759,0.6656677196109284,1.0342594907984242,0.0
Retrochiasmatic area,7.271886501,7.271886501,3.0,0.683243238581248,0.8151441203816326,-1.3820870895355086,-1.9999999999999998
Retrosplenial area dorsal part,35.19587098600001,35.19587098600001,4.0,0.7622081603716837,0.6431408124468749,0.9868921586668258,0.3651483716701107
Retrosplenial area ventral part,1.814188224,1.814188224,4.0,0.0,0.7776886427034551,-1.1195292647612518,0.3651483716701107
Secondary motor area,36.755754849000006,36.755754849000006,3.0,0.765161229263281,0.6226825551473585,-0.22422244486599716,0.49999999999999994
Subiculum,3.692487485,3.692487485,4.0,0.6180091972030376,0.6566472336821763,-0.7992860157297129,0.3651483716701107
Subparaventricular zone,3.6236457890000002,3.6236457890000002,2.0,0.7495695266955722,0.7998738885570887,-1.2697198165274717,-0.3043441112173157
Substantia innominata,10.185028259,10.185028259,5.0,0.7609515090348943,0.6657218712010482,-0.6589777390482076,0.19172554853811963
Substantia nigra compact part,7.564564621,7.564564621,3.0,0.8116832943998052,0.4462801781435537,0.966968840586423,0.49999999999999994
Substantia nigra reticular part,10.023045457999999,10.023045457999999,3.0,0.4218640827887541,0.66566504568515,-1.3820870895355086,0.49999999999999994
Subthalamic nucleus,27.749535016999996,27.749535016999996,3.0,0.8279246357779341,0.6314105153276992,0.9146508496273498,0.49999999999999994
Superior colliculus motor related,7.386927153999999,7.386927153999999,7.0,0.7450790847366373,0.499572725614443,-1.3464327524971453,0.5611806489755277
Superior colliculus sensory related,5.732182632000001,5.732182632000001,7.0,0.6079012552605201,0.753112175275599,-1.3464327524971453,-4.679645590787258
Supplemental somatosensory area,33.906057079,33.906057079,7.0,0.7821786344190539,0.71328933365304,1.1021452223719579,-0.06955306742501295
Suprachiasmatic nucleus,0.982486216,0.982486216,3.0,0.0,0.4999788337200557,-1.3820870895355086,0.49999999999999994
Taenia tecta,34.68014014800001,34.68014014800001,2.0,0.768617097198221,0.39082265752277834,0.12090475294099612,-0.9542682880933242
Temporal association areas,31.034252759000005,31.034252759000005,7.0,0.7300377543978664,0.684989497145778,1.260584002692388,-0.10213802520173114
Tuberal nucleus,5.647845417999999,5.647845417999999,5.0,0.6740323217863318,0.7448070748171023,-0.6750248121042429,0.19926904177082558
Ventral anterior-lateral complex of the thalamus,36.05123879199999,36.05123879199999,6.0,0.8234680175433805,0.6151819177499518,1.4142135623730951,-1.2206387465194566
Ventral auditory area,28.791100506999992,28.791100506999992,7.0,0.7721084664229609,0.6550788271401469,0.865238845173285,-0.07863354928609433
Ventral medial nucleus of the thalamus,26.813220371999996,26.813220371999996,1.0,0.821218083414137,0.4553498216346049,1.0592437551563725,0.0
Ventral tegmental area,31.708067486,31.708067486,5.0,0.8378410441318658,0.4312342582372469,0.5547102907623679,0.8135896255402657
Ventrolateral preoptic nucleus,22.108774968999995,22.108774968999995,5.0,0.8046001436463286,0.7202107733729073,1.6706493094282673,-0.6014730398759369
Ventromedial hypothalamic nucleus,18.571776274,18.571776274,2.0,0.7586951197620806,0.626784471472718,0.9891403178658292,0.8102830349862966
Visceral area,33.94788971500001,33.94788971500001,2.0,0.7256891642731003,0.6902503468418679,0.5423747899094357,-1.0155535668888536
Zona incerta,25.786491970000007,25.786491970000007,1.0,0.8309196989776096,0.6309755919964057,0.5601039972054308,0.0
posteromedial visual area,28.679894956000002,28.679894956000002,7.0,0.7464025508634182,0.6139228545891964,0.877023831033137,-0.12329568324038429
