Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Agranular insular area,10.178961404,-0.9721985959999999,1.0,0.0,0.0,1.255018938995553,0.0
Agranular insular area posterior part,14.771382586000001,-4.760304024,2.0,0.2999036924856346,0.0,-0.8140277457467605,0.0
Agranular insular area ventral part,4.670802146,-1.8337874089999997,3.0,0.0,0.4989586913198404,-0.1152957986448237,0.5274067636235814
Anterior amygdalar area,7.3165531999999995,-3.650039546,4.0,0.3711636963062277,0.0,-2.050667667191914,0.0
Anterior cingulate area dorsal part,18.130127202999997,-2.787853132,4.0,0.5599655429299473,0.0,-1.065876036904803,0.0
Anterior cingulate area ventral part,7.496546713,-0.88950276,1.0,0.2079336516742976,0.0,-0.5525241845589516,0.0
Anterior hypothalamic nucleus,20.424990071999996,-2.784790297,4.0,0.08103026650460432,0.0,0.4881393610715638,0.0
Anterodorsal nucleus,36.757936335000004,-6.457567034,2.0,0.2850325180469533,0.0,0.9659496504952299,0.0
Anterolateral visual area,34.79927992000001,-5.472105521,2.0,0.3424820056118054,0.0,0.70616421507031,0.0
Anteroventral nucleus of thalamus,29.611718326000002,-4.682881952,4.0,0.4986532616241817,0.0,-0.5102485111519312,0.0
Anteroventral periventricular nucleus,24.837558938000004,-3.641243856,4.0,0.2918461260044445,0.0,0.6455218274763972,0.0
Anteroventral preoptic nucleus,20.301754748000004,-8.426135322,2.0,0.08034023075162311,0.0,-0.09779340293966352,0.0
Basolateral amygdalar nucleus,6.415826336,-29.276989169000004,3.0,0.0,0.2997723378474992,0.6305935423252723,0.5274067636235814
Bed nuclei of the stria terminalis,16.642699727,-2.837283006,4.0,0.4315961114753536,0.0,-0.8574399429608893,0.0
Caudoputamen,38.883938697999994,-2.8448024249999997,4.0,0.5231055879200291,0.0,0.4511646349074326,0.0
Central amygdalar nucleus,8.992652089,-9.187728489000001,3.0,0.0,0.0,1.732026332606501,0.5274067636235814
Central lateral nucleus of the thalamus,28.657499143,-4.667381743,4.0,0.4998730985941329,0.0,-0.4988571258848573,0.0
Central medial nucleus of the thalamus,22.134277919999995,-3.608353511,4.0,0.07658644032913553,0.0,0.7937151651362797,0.0
Claustrum,1.8084635420000001,-6.523100617,3.0,0.0,0.4064263733869947,-1.338767580414693,-0.843756065916131
Cortical amygdalar area,15.585182433999996,-2.813280234,4.0,0.4602648269824202,0.0,-1.241957870571919,0.0
Cortical amygdalar area posterior part,6.516469521,-23.235500330999997,3.0,0.0,0.0,0.6736122462280425,0.5274067636235814
