Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Endopiriform nucleus,0.9863246790000001,0.9863246790000001,2.0,0.0,0.0,-0.17932431038621435,0.0
Entorhinal area lateral part,0.0,0.0,2.0,0.0,0.4998665965636998,-1.0169026813440398,0.0
Entorhinal area medial part,0.975157522,0.975157522,2.0,0.0,0.0,-0.18880736334781456,0.0
Field CA1,16.696906135,16.696906135,1.0,0.10876897318344103,0.0,0.866816706049135,0.0
Field CA2,21.438406498,21.438406498,1.0,0.0854076303997825,0.0,1.6017570101484946,0.0
Field CA3,17.650937179,17.650937179,1.0,0.10277056521604433,0.0,1.0152325642966533,0.0
Frontal pole cerebral cortex,15.599082614999999,15.599082614999999,1.0,0.0,0.0,0.8460462752459178,0.0
Fundus of striatum,4.870410242,4.870410242,3.0,0.3159351957366392,0.0,-0.388186042072391,0.0
Globus pallidus external segment,6.84786529,6.84786529,3.0,0.0,0.0,0.7123971408160247,0.0
Gustatory areas,0.972534001,0.972534001,2.0,0.0,0.0,-0.19103523464834976,0.0
Inferior colliculus,0.989677195,0.989677195,2.0,0.0,0.0,-0.17647738284838083,0.0
Infralimbic area,9.845088664000002,9.845088664000002,1.0,0.0,0.0,-0.044830758819954776,0.0
Intercalated amygdalar nucleus,2.902568661,2.902568661,2.0,0.0,0.0,1.4479334749797104,0.0
Interpeduncular nucleus,13.693755125000001,13.693755125000001,1.0,0.0,0.0,0.5510490059282511,0.0
Lateral amygdalar nucleus,2.906843265,2.906843265,2.0,0.0,0.0,1.451563431657302,0.0
Lateral dorsal nucleus of thalamus,14.619083872,14.619083872,1.0,0.12256803834566665,0.0,0.5458668039190298,0.0
Lateral habenula,0.0,0.0,3.0,0.0,0.0,-1.8553397504781186,0.0
Lateral hypothalamic area,6.895335784,6.895335784,3.0,0.0,0.0,0.7301971023412256,0.0
Lateral posterior nucleus of the thalamus,15.734224911,15.734224911,1.0,0.0,0.0,0.8669700316597403,0.0
Lateral preoptic area,4.867535034,4.867535034,1.0,0.3158447000605734,0.0,-0.9636244151100124,0.0
Lateral septal complex,4.870197458000001,4.870197458000001,3.0,0.0,0.0,-0.029166899348104718,0.0
Lateral visual area,0.993180706,0.993180706,2.0,0.0,0.0,-0.1735022316649105,0.0
Magnocellular nucleus,0.9662467229999999,0.9662467229999999,3.0,0.0,0.0,-1.4930272265500708,0.0
Medial amygdalar nucleus,3.9324089480000004,3.9324089480000004,3.0,0.0,0.0,-0.3808084768883612,0.0
Medial geniculate complex,2.930240783,2.930240783,1.0,0.0,0.0,-1.1154400127923814,0.0
Medial habenula,0.0,0.0,2.0,0.0,0.0,-1.0169026813440398,0.0
Medial preoptic area,16.533426202999998,16.533426202999998,1.0,0.0,0.0,0.99070844409148,0.0
Medial preoptic nucleus,4.826657037,4.826657037,1.0,0.0,0.0,-0.8218224486960175,0.0
Medial pretectal area,0.0,0.0,2.0,0.0,0.10795318679201016,-1.0169026813440398,0.0
Medial septal nucleus,4.879416787,4.879416787,1.0,0.4777299581753941,0.0,-1.1116689703137919,0.0
Median preoptic nucleus,0.0,0.0,1.0,0.0,0.0,-1.5691221403872877,0.0
Mediodorsal nucleus of thalamus,10.670617257,10.670617257,3.0,0.29875794679807977,0.0,1.41443290542262,0.0
Midbrain reticular nucleus,4.915110997,4.915110997,3.0,0.0,0.0,-0.012325716567057781,0.0
Nucleus accumbens,1.9420430899999999,1.9420430899999999,1.0,0.0,0.0,-1.2684402830929051,0.0
Olfactory tubercle,3.88375265,3.88375265,3.0,0.4999755118484078,0.0,-1.1221006435619048,0.0
Olivary pretectal nucleus,0.0,0.0,2.0,0.0,0.0,-1.0169026813440398,0.0
Orbital area lateral part,14.580338351000002,14.580338351000002,1.0,0.2333518266990826,0.0,0.383868686088024,0.0
Orbital area medial part,8.786902571,8.786902571,1.0,0.0,0.0,-0.20866716463643242,0.0
Orbital area ventrolateral part,15.490271794,15.490271794,1.0,0.4693299037581923,0.0,-0.07296582094729373,0.0
Parasubiculum,3.899004877,3.899004877,2.0,0.49993453074735694,0.0,0.65754151940781,0.0
Parasubthalamic nucleus,0.0,0.0,2.0,0.0,0.0,-1.0169026813440398,0.0
Parataenial nucleus,10.787872298000003,10.787872298000003,3.0,0.4614611742365726,0.0,0.7287390066873701,0.0
Paraventricular hypothalamic nucleus,2.9316496990000003,2.9316496990000003,1.0,0.0,0.0,-1.1152218737192408,0.0
Pedunculopontine nucleus,1.9526165789999999,1.9526165789999999,2.0,0.0,0.0,0.6412423982277367,0.0
Periaqueductal gray,0.9792814470000001,0.9792814470000001,2.0,0.0,0.0,-0.18530536197139733,0.0
Perirhinal area,3.9254489889999995,3.9254489889999995,1.0,0.0,0.0,-0.9613543216377685,0.0
Periventricular hypothalamic nucleus posterior part,0.0,0.0,1.0,0.0,0.0,-1.5691221403872877,0.0
Periventricular zone,0.959698747,0.959698747,3.0,0.0,0.0,-1.4954825142676988,0.0
Piriform area,0.972534001,0.972534001,2.0,0.0,0.0,-0.19103523464834976,0.0
Piriform-amygdalar area,7.852331207,7.852331207,3.0,0.0,0.0,1.0890406759765274,0.0
Pons,0.989677195,0.989677195,2.0,0.0,0.0,-0.17647738284838083,0.0
Pons motor related,0.0,0.0,2.0,0.0,0.0,-1.0169026813440398,0.0
Posterior amygdalar nucleus,0.0,0.0,3.0,0.0,0.0,-1.8553397504781186,0.0
Posterior complex of the thalamus,12.591967848,12.591967848,1.0,0.0,0.0,0.38046193373734477,0.0
Posterior hypothalamic nucleus,6.762683139,6.762683139,3.0,0.0,0.0,0.6804564786768477,0.0
Postsubiculum,0.982486216,0.982486216,2.0,0.0,0.0,-0.18258389990574417,0.0
Precommissural nucleus,0.0,0.0,2.0,0.0,0.42461974735232066,-1.0169026813440398,0.0
Prelimbic area,3.894171005,3.894171005,1.0,0.0,0.0,-0.9661970166170769,0.0
Presubiculum,2.909790795,2.909790795,3.0,0.44056448572262963,0.0,-1.1217094095786166,0.0
Primary auditory area,0.9627841109999999,0.9627841109999999,1.0,0.0,0.0,-1.4200565938195229,0.0
Primary motor area,14.651500877,14.651500877,1.0,0.0,0.0,0.699334475498942,0.0
Primary somatosensory area lower limb,14.590965037999997,14.590965037999997,1.0,0.0,0.0,0.6899618572511181,0.0
Primary somatosensory area mouth,7.802626135,7.802626135,1.0,0.0,0.0,-0.3610603161537738,0.0
Primary somatosensory area trunk,22.392732617999997,22.392732617999997,1.0,0.0,0.0,1.89789075348045,0.0
Primary somatosensory area upper limb,12.673262036999999,12.673262036999999,1.0,0.0,0.0,0.39304851735210944,0.0
Primary visual area,17.613672948999998,17.613672948999998,1.0,0.0,0.0,1.157960447713858,0.0
Reticular nucleus of the thalamus,10.782643631000001,10.782643631000001,3.0,0.460668231445707,0.0,0.7332310429000395,0.0
Retrochiasmatic area,1.915841033,1.915841033,1.0,0.0,0.0,-1.2724970845121226,0.0
Retrosplenial area dorsal part,21.506962656000002,21.506962656000002,1.0,0.0,0.0,1.7607491222359373,0.0
Retrosplenial area ventral part,0.0,0.0,2.0,0.0,0.0,-1.0169026813440398,0.0
Secondary motor area,20.534003372,20.534003372,1.0,0.0,0.0,1.6101081781233464,0.0
Subiculum,0.951209084,0.951209084,1.0,0.0,0.0,-1.4218487273898406,0.0
Subparaventricular zone,0.951209084,0.951209084,1.0,0.0,0.0,-1.4218487273898406,0.0
Substantia innominata,4.909170109,4.909170109,3.0,0.0,0.0,-0.014553365131775037,0.0
Substantia nigra compact part,2.9311166309999996,2.9311166309999996,3.0,0.44272073360933284,0.0,-1.1198012259392138,0.0
Substantia nigra reticular part,2.903608912,2.903608912,3.0,0.0,0.0,-0.7665765512194412,0.0
Subthalamic nucleus,10.791991292999999,10.791991292999999,3.0,0.46188606000014976,0.0,0.7266205434577936,0.0
Superior colliculus motor related,2.926263986,2.926263986,2.0,0.0,0.0,1.4680553396510252,0.0
Superior colliculus sensory related,3.908884993,3.908884993,2.0,0.0,0.0,2.302488584438564,0.0
Supplemental somatosensory area,14.611727535,14.611727535,1.0,0.0,0.0,0.6931764646880875,0.0
Suprachiasmatic nucleus,0.982486216,0.982486216,2.0,0.0,0.0,-0.18258389990574417,0.0
Taenia tecta,16.669518171,16.669518171,1.0,0.0,0.0,1.0117792359352842,0.0
Temporal association areas,14.660174548999999,14.660174548999999,1.0,0.0,0.0,0.7006773992579209,0.0
Tuberal nucleus,2.9173368809999998,2.9173368809999998,2.0,0.0,0.0,1.4604745194378979,0.0
Ventral anterior-lateral complex of the thalamus,9.737312943000001,9.737312943000001,3.0,0.4210435545772174,0.0,-0.7552043288928847,0.0
Ventral auditory area,10.740477598000002,10.740477598000002,1.0,0.0,0.0,0.09380015470728179,0.0
Ventral medial nucleus of the thalamus,7.885860826,7.885860826,3.0,0.0,0.0,1.1016132421721656,0.0
Ventral tegmental area,12.608418578999999,12.608418578999999,3.0,0.35642683473070225,0.0,1.7752541013232426,0.0
Ventrolateral preoptic nucleus,5.810698003,5.810698003,1.0,0.0,0.0,-0.6694657544320204,0.0
Ventromedial hypothalamic nucleus,4.84159334,4.84159334,3.0,0.0,0.0,-0.039892555581264914,0.0
Visceral area,18.533957015000002,18.533957015000002,1.0,0.0,0.0,1.3004458146082174,0.0
Zona incerta,10.764914383999999,10.764914383999999,3.0,0.46181690350656157,0.0,0.720647758966763,0.0
posteromedial visual area,9.814417342999999,9.814417342999999,1.0,0.0,0.0,-0.0495795256271589,0.0
