Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Interpeduncular nucleus,46.85271079799999,46.85271079799999,2.0,0.8002978237210612,0.6845604023078409,0.6369016624582629,-0.3168421948409712
Lateral amygdalar nucleus,7.741306241,7.741306241,5.0,0.6914954364120294,0.7490604080340385,-0.6962812764353707,0.1338701050999782
Lateral dorsal nucleus of thalamus,49.979042065,49.979042065,7.0,0.8171097729577065,0.6359760692901797,0.8294802660246345,0.19356044235196787
Lateral habenula,13.541245613,13.541245613,5.0,0.7254544043453426,0.7183072315388692,0.8930649314330354,0.1463887081910767
Lateral hypothalamic area,30.991827739,30.991827739,2.0,0.8165716710093097,0.7157674274683743,1.1545456314092422,0.967950793942275
Lateral posterior nucleus of the thalamus,48.953478971,48.953478971,7.0,0.8154710560637519,0.71116746817493,0.9230267946292329,0.2360052268595866
Lateral preoptic area,29.526160763999993,29.526160763999993,5.0,0.8004490123555419,0.6304780811517812,-0.6402340255355365,1.0510883342117903
Lateral septal complex,19.037132242000002,19.037132242000002,5.0,0.8081119681630453,0.632807671201825,-0.6595179495473736,0.6044060396322949
Lateral visual area,9.529561998999998,9.529561998999998,7.0,0.7584019228831791,0.0,-0.8709947504577832,0.6414906240280683
Magnocellular nucleus,15.081655964999998,15.081655964999998,5.0,0.7125293688696059,0.6046388370557576,0.4234455943477498,1.0510883342117903
Medial amygdalar nucleus,19.26505058,19.26505058,2.0,0.7878486876937522,0.7145695945522547,0.7144923410253439,0.967950793942275
Medial geniculate complex,12.356170651,12.356170651,7.0,0.7903759894622244,0.0,-0.9462372922351451,0.6414906240280683
Medial habenula,2.511693713,2.511693713,2.0,0.6649381541638925,0.8035941981327233,-1.578774377522295,-1.132956795520481
Medial preoptic area,44.73065185800001,44.73065185800001,5.0,0.8030170674418903,0.7312003656979764,0.9618854337859486,-0.8833266025574689
Medial preoptic nucleus,37.728440303999996,37.728440303999996,5.0,0.8166635015372474,0.7610464874958616,1.395469969788975,-0.03599390185285588
Medial pretectal area,5.061381287000001,5.061381287000001,6.0,0.6532714587824175,0.8128774310026246,0.034493370428127244,-0.619841515300236
Medial septal nucleus,24.951335344999997,24.951335344999997,5.0,0.8072294890325733,0.6661061178378915,-0.6277382776507789,1.0510883342117903
Median preoptic nucleus,4.1468493639999995,4.1468493639999995,5.0,0.7232559982540596,0.8145074863657868,-1.5154052010463481,-0.324956512271019
Mediodorsal nucleus of thalamus,44.767112072,44.767112072,4.0,0.8333567971313,0.6651905028175505,0.8315585222974887,0.7902878095902532
Midbrain reticular nucleus,14.099334443,14.099334443,6.0,0.8166667356313511,0.6414421529496304,-1.2416272043123464,1.4109818305043311
Nucleus accumbens,13.027177308,13.027177308,5.0,0.7903684747801113,0.7489133006297071,-0.30281260648489605,0.624180123302064
Olfactory tubercle,21.965890974999997,21.965890974999997,7.0,0.8208473395267718,0.7759831115315907,-0.9173319383089589,-0.25997424798026475
Olivary pretectal nucleus,4.200851053,4.200851053,7.0,0.7224354709700185,0.8219188385454866,-1.3479506182233576,-1.1720249742976778
Orbital area lateral part,49.799470546,49.799470546,1.0,0.8234808128708293,0.7122859503090933,1.4564781434802843,0.4082482904638631
Orbital area medial part,34.183497257,34.183497257,1.0,0.7714577901149855,0.729435959285117,-0.9292246234025966,0.4082482904638631
Orbital area ventrolateral part,49.41615793,49.41615793,1.0,0.8306438491430034,0.7160914665242532,1.4943661006924356,0.4082482904638631
Parasubiculum,9.86301198,9.86301198,4.0,0.8036013589909653,0.781261563075274,-1.1591127254796043,-1.4568830944436886
Parasubthalamic nucleus,7.786680229,7.786680229,2.0,0.7155419435673847,0.8090505349167165,-0.9362687247118796,-2.0835490712620532
Parataenial nucleus,39.90455806199999,39.90455806199999,5.0,0.8401490790678185,0.7806734901786059,1.8167682396482396,0.10281661702545446
Paraventricular hypothalamic nucleus,28.512831769999995,28.512831769999995,2.0,0.7700389532491926,0.6877748835695516,-0.24230343695007756,-0.25109177532831173
Paraventricular nucleus of the thalamus,5.749143907,5.749143907,5.0,0.6954613285722944,0.7429043937939892,-0.3951088097062564,1.0510883342117903
Pedunculopontine nucleus,11.991037025,11.991037025,3.0,0.8293240197866467,0.790175659041174,0.06613425009540774,-1.784522131112549
Periaqueductal gray,12.881109621,12.881109621,6.0,0.8095320247630815,0.7957913573099542,-1.2416272043123464,1.4109818305043311
Perirhinal area,23.859283101,23.859283101,4.0,0.7596371087480411,0.6211100053556448,-0.5001603953425218,0.7902878095902532
Periventricular hypothalamic nucleus posterior part,15.583819587,15.583819587,2.0,0.7537532559907332,0.7143232015898291,-1.275043870077352,0.5822123000383724
Periventricular zone,11.183197353,11.183197353,2.0,0.7537234379012009,0.7783033455054351,-0.5713871045885309,0.5794091196798462
Piriform area,6.905476095,6.905476095,7.0,0.7733105922083827,0.7159235831280686,-1.025111291850169,0.6414906240280683
Piriform-amygdalar area,32.46699840599999,32.46699840599999,2.0,0.8252461826038427,0.7153061023129783,1.1490327266774116,0.967950793942275
Pons,7.873172276999999,7.873172276999999,7.0,0.6265534321091677,0.6082423007993956,-0.746277468379169,0.6414906240280683
Pons motor related,5.955901259,5.955901259,7.0,0.7731010445365618,0.7329217763800544,-1.3424448426227584,0.1415171238647588
Posterior amygdalar nucleus,2.62476232,2.62476232,5.0,0.44624403686131453,0.613205697918797,-0.6922689332920436,0.09290414306969684
Posterior complex of the thalamus,42.468345439999986,42.468345439999986,7.0,0.7992183264253154,0.6371069136827346,0.7970518048815592,0.19072688508554822
Posterior hypothalamic nucleus,26.98331676699999,26.98331676699999,2.0,0.8006932194655056,0.73322101503607,0.6670550245024158,0.967950793942275
Postsubiculum,3.3997379679999997,3.3997379679999997,4.0,0.634722386093153,0.7944932447157351,-1.142762032088646,-1.485267141216092
Precommissural nucleus,5.737081345,5.737081345,6.0,0.7771404984205688,0.8379458748064217,0.034493370428127244,-0.7911403152040952
Prelimbic area,30.265368309999996,30.265368309999996,1.0,0.8007635004554046,0.6241605409508264,-0.18278032722095458,0.4082482904638631
Presubiculum,20.860124302,20.860124302,4.0,0.8137548770860534,0.7731947835872137,-1.1292679896377233,-1.4582378631376782
Primary auditory area,7.579094013000001,7.579094013000001,7.0,0.7257548489461286,0.8160707926334461,-1.3522970196508692,-0.2705177569208855
Primary motor area,42.260143852,42.260143852,7.0,0.7933488130293405,0.6481000746717689,0.9603963986443318,0.16615338767877932
Primary somatosensory area lower limb,47.166799218,47.166799218,7.0,0.8217107794808693,0.7591266137172059,0.9106024556700396,0.2379730775943705
Primary somatosensory area mouth,32.55465246500001,32.55465246500001,7.0,0.7398855346125969,0.6974940841545607,0.6670458452473041,0.13511388616291545
Primary somatosensory area trunk,49.23461063999999,49.23461063999999,7.0,0.8179127541610863,0.6985979222945313,0.9711112582234652,0.24266314109200937
Primary somatosensory area upper limb,46.21313447000001,46.21313447000001,7.0,0.8190574680201331,0.7597313034053763,0.918914745578741,0.2218632351968008
Primary visual area,44.39720150899999,44.39720150899999,7.0,0.8020354508926852,0.6931334842771866,0.9590932117289738,0.2165284592828088
Reticular nucleus of the thalamus,38.85102856699999,38.85102856699999,1.0,0.8391244764670822,0.7808911367024292,0.39079500071824613,0.4082482904638631
Retrochiasmatic area,14.364515969999998,14.364515969999998,3.0,0.7110717846805672,0.8063456775900895,-1.8225260396340088,-0.6017819728174891
Retrosplenial area dorsal part,48.932653762,48.932653762,4.0,0.8098100564221307,0.6974093059357951,1.3398414100490157,0.7902878095902532
Retrosplenial area ventral part,3.439960016,3.439960016,4.0,0.610150478891309,0.7970096507554467,-1.142762032088646,-1.429853816365275
Secondary motor area,49.54802327599999,49.54802327599999,3.0,0.8068348179468731,0.6969066839606607,-0.023228790690634462,0.7566408687960257
Subiculum,11.686211325,11.686211325,4.0,0.7617064882525971,0.7141997074002175,-0.5183696631098322,0.7902878095902532
Subparaventricular zone,9.161754211,9.161754211,2.0,0.8094851081940797,0.7968413713149392,-1.5376374730255482,-0.6525712093017186
Substantia innominata,17.374009840000006,17.374009840000006,5.0,0.7669454004638492,0.6393237276323424,-0.6804717444268337,0.5734445463015924
Substantia nigra compact part,9.962642529,9.962642529,3.0,0.8264217288198674,0.7232175292474342,0.1473856199678335,-0.4854004752755276
Substantia nigra reticular part,17.336626478000003,17.336626478000003,3.0,0.6513524142694336,0.5710163782262385,-0.17668782975671588,0.7566408687960257
Subthalamic nucleus,39.069746732,39.069746732,3.0,0.8354715367113783,0.7719053710733805,0.9318271332077616,0.7566408687960257
Superior colliculus motor related,12.206785409000002,12.206785409000002,7.0,0.80057694333259,0.7847621330737523,-1.3570322317856784,-0.16394669279385865
Superior colliculus sensory related,9.794028198000001,9.794028198000001,7.0,0.747535186390544,0.7733625156522665,-1.3570322317856784,-4.828323105584215
Supplemental somatosensory area,43.702167755,43.702167755,7.0,0.8105769569081379,0.730740899017596,0.9667154883822051,0.18140691561725247
Suprachiasmatic nucleus,1.824721619,1.824721619,3.0,0.4970461560764535,0.7792315073990816,-1.8225260396340088,-1.6681406335705873
Taenia tecta,46.562809427000005,46.562809427000005,2.0,0.8027521423572375,0.7139617171495272,0.12605419891587313,-0.7027243608781092
Temporal association areas,41.391990102,41.391990102,7.0,0.7890316387163279,0.647221501121901,0.9604448271862385,0.1576380765295352
Tuberal nucleus,8.051550726,8.051550726,5.0,0.7601701366093141,0.7629524358764431,-0.6789880753526791,-0.3077405454603451
Ventral anterior-lateral complex of the thalamus,48.125088760999994,48.125088760999994,6.0,0.8242580683228677,0.7287292151711222,1.2071338338842192,-0.7852379607638658
Ventral auditory area,40.792077864,40.792077864,7.0,0.8101183847793338,0.7500852462702908,0.7448417809836401,0.17478323012181846
Ventral medial nucleus of the thalamus,40.31332773000001,40.31332773000001,1.0,0.8304833639862388,0.710258572270643,0.7882409958613166,0.4082482904638631
Ventral tegmental area,43.022366905999995,43.022366905999995,5.0,0.8330146818110316,0.7338041216784428,0.9904678048995996,0.17677177995837817
Ventrolateral preoptic nucleus,38.82259222,38.82259222,5.0,0.8232443203778298,0.7623011082306721,1.4347276707638044,-0.035798521993224953
Ventromedial hypothalamic nucleus,27.463597281999995,27.463597281999995,2.0,0.7826616528158596,0.5681479379663381,1.3914829650322982,0.967950793942275
Visceral area,42.79746946400001,42.79746946400001,2.0,0.7882644567759036,0.6625913958969187,0.14741406178738978,-0.7731138579182648
Zona incerta,37.96883056100001,37.96883056100001,1.0,0.8393214996702041,0.7730570120420481,0.3564605502175331,0.4082482904638631
posteromedial visual area,37.425967337,37.425967337,7.0,0.7645642504959221,0.7286062013329542,0.8944960203003609,0.1422047906299595
