Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Globus pallidus external segment,29.065753534999995,-5.999277049,4.0,0.2771261033361239,0.0,0.784003113761368,0.0
Gustatory areas,6.125203173999999,-8.655367202,3.0,0.0,0.0,-0.1598538854824268,0.4613299182286965
Inferior colliculus,6.900990448,-5.195420251,3.0,0.2108420314507553,0.5961247085976291,-0.1806384977502306,-0.477559137249878
Infralimbic area,39.336736392999995,-9.715419478,2.0,0.2207816720707154,0.0,0.7178897211019485,0.0
Intercalated amygdalar nucleus,10.753701585,-31.354892526,3.0,0.0,0.09233104845907358,1.737355741727204,0.4613299182286965
Interpeduncular nucleus,46.85271079799999,-6.079767048999999,2.0,0.5340761652726588,0.0,0.1344133921551619,0.0
Lateral amygdalar nucleus,7.741306241,-30.455370375,3.0,0.178758627747696,0.1548972888251688,0.1877279825163879,0.4613299182286965
Lateral dorsal nucleus of thalamus,49.979042065,-4.545564541,2.0,0.570638729549179,0.0,-0.09472582274103004,0.0
Lateral habenula,13.541245613,-9.434971356,4.0,0.2035960996222363,0.0,-0.9855890205447486,0.0
Lateral hypothalamic area,30.991827739,-5.126655823,4.0,0.2212995981386234,0.0,1.192658838532956,0.0
Lateral posterior nucleus of the thalamus,48.953478971,-6.900830853,2.0,0.5249898131125955,0.0,0.2867389569537726,0.0
Lateral preoptic area,29.526160763999993,-3.5950740669999997,1.0,0.6104699414327003,0.0,0.6327995223607752,0.0
Lateral septal complex,19.037132242000002,-4.463647973,4.0,0.2911998214458442,0.2991382330589007,-0.4305246239843296,0.0
Lateral visual area,9.529561998999998,-3.357404987,3.0,0.4935053691762676,0.0,-0.4948950222029854,0.4613299182286965
Magnocellular nucleus,15.081655964999998,-6.100162857,4.0,0.0,0.0,-0.5381295069050545,0.0
Medial amygdalar nucleus,19.26505058,-4.402599346,4.0,0.1515448556522655,0.3002638672019817,-0.163730519810408,0.0
Medial geniculate complex,12.356170651,-0.918247461,1.0,0.501000842136408,0.0,0.7426933059275197,0.0
Medial habenula,2.511693713,-31.123042636000008,3.0,0.0,0.5895782182761246,-1.641022145393553,0.4613299182286965
Medial preoptic area,44.73065185800001,-10.62935016,2.0,0.3702397819227341,0.0,0.631321580062637,0.0
Medial preoptic nucleus,37.728440303999996,-9.69334512,2.0,0.4314290466471198,0.0,-0.2244189754995868,0.0
