Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Lateral dorsal nucleus of thalamus,49.979042065,49.979042065,1.0,0.40558974284749116,0.0,0.46725563889230887,0.0
Lateral habenula,13.541245613,13.541245613,3.0,0.42072076473060405,0.0,-1.16694138552809,0.0
Lateral hypothalamic area,30.991827739,30.991827739,3.0,0.38762409316015045,0.0,1.1290873447543899,0.0
Lateral posterior nucleus of the thalamus,48.953478971,48.953478971,1.0,0.3174332532742512,0.0,0.7699859711655791,0.0
Lateral preoptic area,29.526160763999993,29.526160763999993,1.0,0.2920552034099828,0.0,-0.5567815079672872,0.0
Lateral septal complex,19.037132242000002,19.037132242000002,3.0,0.21979213315139734,0.29913823305890097,0.0651550316199494,0.0
Lateral visual area,9.529561998999998,9.529561998999998,2.0,0.49350536917626797,0.0,-0.4241488945854807,0.5585720668796385
Magnocellular nucleus,15.081655964999998,15.081655964999998,3.0,0.0,0.0,-0.20307768902720216,0.0
Medial amygdalar nucleus,19.26505058,19.26505058,3.0,0.15154485565226583,0.3002638672019817,0.24189725368546156,0.0
Medial geniculate complex,12.356170651,12.356170651,1.0,0.4097184785137542,0.0,-1.8981506191025688,0.0
Medial habenula,2.511693713,2.511693713,2.0,0.0,0.2301351249987994,-1.5423803777599638,0.5585720668796385
Medial preoptic area,44.73065185800001,44.73065185800001,1.0,0.24853452151698463,0.0,0.6778206769602035,0.0
Medial preoptic nucleus,37.728440303999996,37.728440303999996,1.0,0.316801851537749,0.0,-0.025562589916507217,0.0
Medial pretectal area,5.061381287000001,5.061381287000001,2.0,0.0,0.3921398542326662,-0.5227069701108538,0.5585720668796385
Medial septal nucleus,24.951335344999997,24.951335344999997,1.0,0.33138594680568545,0.0,-0.9608543907583099,0.0
Median preoptic nucleus,4.1468493639999995,4.1468493639999995,1.0,0.319165853478355,0.49702115334690844,-2.4130687665489976,0.0
Mediodorsal nucleus of thalamus,44.767112072,44.767112072,3.0,0.4968240051980862,0.0,0.7441236537550853,0.0
Midbrain reticular nucleus,14.099334443,14.099334443,3.0,0.36982420803841143,0.3259905524337987,-0.9643687923752456,0.0
Nucleus accumbens,13.027177308,13.027177308,1.0,0.5343168961396292,0.3632656073875088,-1.9919066327932005,0.0
Olfactory tubercle,21.965890974999997,21.965890974999997,3.0,0.48807728346587,0.0,-1.1977852238736366,0.0
Olivary pretectal nucleus,4.200851053,4.200851053,2.0,0.0,0.4880859630519968,-0.8668510154580609,0.5585720668796385
Orbital area lateral part,49.799470546,49.799470546,1.0,0.45551348165718664,0.0,0.15543667089961216,0.0
Orbital area medial part,34.183497257,34.183497257,1.0,0.0,0.0,0.31983541671487276,0.0
Orbital area ventrolateral part,49.41615793,49.41615793,1.0,0.45490891545943246,0.0,0.13782296900604096,0.0
Parasubiculum,9.86301198,9.86301198,2.0,0.49619130565336333,0.4831920733501607,-0.7467768903418557,-1.6007379756181697
Parasubthalamic nucleus,7.786680229,7.786680229,2.0,0.0,0.26054864578323067,0.5671970978969912,0.5585720668796385
Parataenial nucleus,39.90455806199999,39.90455806199999,3.0,0.492163868424744,0.0,0.20423652818988583,0.0
Paraventricular hypothalamic nucleus,28.512831769999995,28.512831769999995,1.0,0.0,0.0,-0.1822971002275062,0.0
Paraventricular nucleus of the thalamus,5.749143907,5.749143907,3.0,0.4834446409514236,0.4926346871744739,-2.2087368452173846,0.0
Pedunculopontine nucleus,11.991037025,11.991037025,2.0,0.4580434255221113,0.4323367231839249,0.545443831211544,-1.555730997765964
Periaqueductal gray,12.881109621,12.881109621,2.0,0.42941782754242275,0.0,0.9965961028198412,0.5585720668796385
Perirhinal area,23.859283101,23.859283101,1.0,0.06385350355314601,0.0,-0.6641201574131501,0.0
Periventricular hypothalamic nucleus posterior part,15.583819587,15.583819587,1.0,0.48561460796702216,0.0,-1.9000849395993213,0.0
Periventricular zone,11.183197353,11.183197353,3.0,0.24210732146180824,0.4850765114217511,-1.1427822175712032,0.0
Piriform area,6.905476095,6.905476095,2.0,0.0,0.21450611064700298,0.21478512738226038,0.5585720668796385
Piriform-amygdalar area,32.46699840599999,32.46699840599999,3.0,0.3757197774498303,0.0,1.383936472517285,0.0
Pons,7.873172276999999,7.873172276999999,2.0,0.3216456747988301,0.6082423007993956,-0.03227014191221009,-0.1516890932622532
Pons motor related,5.955901259,5.955901259,2.0,0.0,0.5880132745283284,-0.16496971737424618,-0.953218442944428
Posterior amygdalar nucleus,2.62476232,2.62476232,3.0,0.44624403686131453,0.1730322189075838,-2.4928213331898044,0.0
Posterior complex of the thalamus,42.468345439999986,42.468345439999986,1.0,0.3200388025096166,0.0,0.30122290140108626,0.0
Posterior hypothalamic nucleus,26.98331676699999,26.98331676699999,3.0,0.41953314428744515,0.0,0.45306742270855654,0.0
Postsubiculum,3.3997379679999997,3.3997379679999997,2.0,0.36922109025092864,0.5827829431375082,-1.5193710994280742,-2.3530530172473063
Precommissural nucleus,5.737081345,5.737081345,2.0,0.0,0.4913281407243051,-0.2524803793255936,0.5585720668796385
Prelimbic area,30.265368309999996,30.265368309999996,1.0,0.23644275741808374,0.0,-0.3942321763377949,0.0
Presubiculum,20.860124302,20.860124302,3.0,0.4831460364128304,0.0,-0.6728488964794479,0.0
Primary auditory area,7.579094013000001,7.579094013000001,1.0,0.3439887745582929,0.13324869832445652,-2.1840815744127258,0.0
Primary motor area,42.260143852,42.260143852,1.0,0.03619542170022638,0.0,0.9660199323839275,0.0
Primary somatosensory area lower limb,47.166799218,47.166799218,1.0,0.32188046506472945,0.0,0.627617606530256,0.0
Primary somatosensory area mouth,32.55465246500001,32.55465246500001,1.0,0.0,0.0,0.17560262128892606,0.0
Primary somatosensory area trunk,49.23461063999999,49.23461063999999,1.0,0.3085868227374191,0.0,0.8214896601276912,0.0
Primary somatosensory area upper limb,46.21313447000001,46.21313447000001,1.0,0.3003015902393029,0.0,0.6320528963651728,0.0
Primary visual area,44.39720150899999,44.39720150899999,1.0,0.10540502283054887,0.0,1.0048101841538348,0.0
Reticular nucleus of the thalamus,38.85102856699999,38.85102856699999,3.0,0.4946654283192954,0.0,0.19815088264808076,0.0
Retrochiasmatic area,14.364515969999998,14.364515969999998,1.0,0.0,0.0,-1.4351182090438004,0.0
Retrosplenial area dorsal part,48.932653762,48.932653762,1.0,0.25502004936647626,0.0,0.975856780479535,0.0
Retrosplenial area ventral part,3.439960016,3.439960016,2.0,0.36507203000652777,0.21049738357714876,-1.5016781598864637,-1.5564790741936212
Secondary motor area,49.54802327599999,49.54802327599999,1.0,0.27496692168394565,0.0,0.9583320670120169,0.0
Subiculum,11.686211325,11.686211325,1.0,0.0,0.3428993839147533,-1.6722797654105823,0.0
Subparaventricular zone,9.161754211,9.161754211,1.0,0.0,0.3377963976489661,-1.8958182561700734,0.0
Substantia innominata,17.374009840000006,17.374009840000006,3.0,0.24888077245898244,0.3181139255595399,-0.2439798058472864,0.0
Substantia nigra compact part,9.962642529,9.962642529,3.0,0.4649095609010381,0.4444373771824839,-1.710358127274155,0.0
Substantia nigra reticular part,17.336626478000003,17.336626478000003,3.0,0.0,0.0,0.18400684941200773,0.0
Subthalamic nucleus,39.069746732,39.069746732,3.0,0.4883956840033926,0.0,0.0504961508482602,0.0
Superior colliculus motor related,12.206785409000002,12.206785409000002,2.0,0.49984613782843534,0.23490260927796502,-0.06316680345690374,-0.15165265059850452
Superior colliculus sensory related,9.794028198000001,9.794028198000001,2.0,0.0,0.0,1.369977550200263,0.5585720668796385
Supplemental somatosensory area,43.702167755,43.702167755,1.0,0.22526799671976838,0.0,0.662067720796504,0.0
Suprachiasmatic nucleus,1.824721619,1.824721619,2.0,0.4970461560764535,0.6195981395588825,-2.153942451234836,-3.072618744554552
Taenia tecta,46.562809427000005,46.562809427000005,1.0,0.23728022931908743,0.0,0.8488233251717052,0.0
Temporal association areas,41.391990102,41.391990102,1.0,0.036193966215575024,0.0,0.8905658206471457,0.0
Tuberal nucleus,8.051550726,8.051550726,2.0,0.17991800495733823,0.0,0.3512909954188684,0.5585720668796385
Ventral anterior-lateral complex of the thalamus,48.125088760999994,48.125088760999994,3.0,0.46772141945926327,0.0,0.2890758850369115,0.0
Ventral auditory area,40.792077864,40.792077864,1.0,0.17524324585068307,0.0,0.5545082548703486,0.0
Ventral medial nucleus of the thalamus,40.31332773000001,40.31332773000001,3.0,0.4923749371305244,0.0,1.0953774730372159,0.0
Ventral tegmental area,43.022366905999995,43.022366905999995,3.0,0.4847626355444282,0.0,0.25599126189916194,0.0
Ventrolateral preoptic nucleus,38.82259222,38.82259222,1.0,0.33984633344636506,0.0,-0.01543304248202621,0.0
Ventromedial hypothalamic nucleus,27.463597281999995,27.463597281999995,3.0,0.2930944271847086,0.0,1.0815371379420027,0.0
Visceral area,42.79746946400001,42.79746946400001,1.0,0.07088406130204894,0.0,0.9431502683459733,0.0
Zona incerta,37.96883056100001,37.96883056100001,3.0,0.49055542338604186,0.0,0.01897660237371055,0.0
posteromedial visual area,37.425967337,37.425967337,1.0,0.0,0.0,0.6069533336707025,0.0
