Region,centrality_pos,centrality_neg,partition,pc_pos,pc_neg,wmdz_pos,wmdz_neg
Medial septal nucleus,41.48941117685003,-15.10581275153,1.0,0.3422815706747592,0.2036044470945024,0.9869995491287189,0.6741364415486208
Median preoptic nucleus,30.57577622870001,-29.052651831299993,2.0,0.07106579913046474,0.01923632917845419,0.6862737270024506,0.9828738723968764
Mediodorsal nucleus of thalamus,35.8047400069,-13.741248323506003,1.0,0.2418942335586733,0.2136084467730338,0.7750413864405884,0.6932805796711372
Midbrain reticular nucleus,38.80536048617,-11.858106607400002,2.0,0.4934779363789508,0.4890364762697681,-0.4575160284322525,-0.6551454903823353
Nucleus accumbens,28.897051557599998,-18.467343574919997,2.0,0.4093874703766495,0.3257019354990424,-0.6064369686786967,-0.2192141836619739
Olfactory tubercle,34.87059522156899,-16.294357465700003,2.0,0.3843399064712819,0.3364924082253623,0.1564167128324721,-0.1183244621830298
Olivary pretectal nucleus,31.089950561379997,-19.645605509800003,2.0,0.4528129171671119,0.4201391509500262,-0.647181686680668,-0.9457309225965678
Orbital area lateral part,35.69722535425999,-16.4655826683,2.0,0.3245196734192382,0.2788008128270946,0.5364910004891569,0.1328552675113433
Orbital area medial part,31.121511207999998,-19.4716593573,2.0,0.260132603378626,0.08314163340308289,0.2320430538672822,0.7891330275044445
Orbital area ventrolateral part,32.9093326885,-11.47115156028,1.0,0.4154606102151011,0.4808553724959085,-0.2054417873001333,-0.1483149177667566
Parasubiculum,29.658528256599986,-27.123324908799997,1.0,0.1477107916158957,0.1498667375723775,0.3217178589056004,0.5381939060576479
Parasubthalamic nucleus,15.302462928099997,-36.32634130829999,2.0,0.2067287555438627,0.1824088203028394,-1.642013295952446,-0.1867564131085755
Parataenial nucleus,35.20422402655,-11.87931089042,1.0,0.4803213220102419,0.4881462277198662,-0.4818213180543978,-0.2661108229274203
Paraventricular hypothalamic nucleus,33.307909191789996,-19.349249480799998,2.0,0.2128398238659018,0.0526556301571679,0.6610377018816783,0.8999520225425538
Paraventricular nucleus of the thalamus,23.771683132000003,-30.7300662471,2.0,0.2169157319561063,0.1634117222424198,-0.572848958442779,0.1323329848419686
Pedunculopontine nucleus,24.08086333713,-31.256664687099995,1.0,0.09818771940172921,0.1758861899161954,-0.2556869348296776,0.3000705424499325
Periaqueductal gray,39.45876099941002,-10.191787950000002,2.0,0.4291004033564609,0.3474439717047085,0.3518617794138864,0.2962940065584844
Perirhinal area,32.3262228685,-18.77072389508,1.0,0.2147818695410693,0.2989494212900089,0.4638794915016283,0.1889795665646576
Periventricular hypothalamic nucleus posterior part,34.60288578830001,-22.28644477590001,2.0,0.1155815476782371,0.07868816210628282,1.128099219366213,0.765734051398414
Periventricular zone,37.919591347830014,-18.778292115,2.0,0.1435501153105048,0.0765628323715265,1.492793671495405,0.8226283163197803
Piriform area,35.02467491454141,-15.994862700690003,2.0,0.3962522020376312,0.3640462067640758,0.107995581669195,-0.2347619072147274
Piriform-amygdalar area,19.045533617060002,-32.64177693323001,2.0,0.1938855194580198,0.1391102195750218,-1.136104629746495,0.2365377374103224
Pons,28.760710761,-27.253760211099998,2.0,0.2226012687835183,0.1820603665117019,0.04985258698754964,0.1316131982276129
Pons motor related,14.796025640159998,-28.199646939759997,1.0,0.3070225844205557,0.4175263643342048,-1.664524410670347,-1.223759997723595
Posterior amygdalar nucleus,35.23947075538002,-15.0058552514,2.0,0.4305058894138571,0.3713127509948372,-0.08206516322565435,-0.189884951250201
Posterior complex of the thalamus,40.541860921190015,-16.541688402000002,1.0,0.3446275173869994,0.2034882095142231,0.879796598383,0.6272506468699889
Posterior hypothalamic nucleus,38.348661633,-14.423658475029997,2.0,0.247594611193218,0.08286281919105032,1.175693344769793,0.8652428644393013
Postsubiculum,17.5959964859,-30.365142244300003,1.0,0.469325651654058,0.4846054930827233,-1.796687206147054,-2.409334535938077
Precommissural nucleus,30.42409707049046,-29.553220701240008,2.0,0.07265508376286511,0.03748863729900409,0.6611146046030383,0.8858161353549532
Prelimbic area,28.147711664800003,-19.504137470830006,2.0,0.3272752105005191,0.231791592079036,-0.3512924436280556,0.1834514546424134
Presubiculum,25.53701386876,-23.720796336553995,1.0,0.3287447731419665,0.3603252411669665,-0.5926748369437634,-0.4281804725541708
Primary auditory area,34.00117831221999,-25.3070402715,1.0,0.03223242472073207,0.01820875275043765,1.123251642268499,1.104634583728604
Primary motor area,32.82056072340001,-30.127303252200004,1.0,0.001330515593430226,0.0,1.039375686172261,1.171144896933551
Primary somatosensory area lower limb,30.98038230036001,-17.841024101600002,1.0,0.2966110243945462,0.3123796430635534,0.07385668391990013,0.1826542868992211
Primary somatosensory area mouth,36.870881614000005,-23.101654290000003,1.0,0.1102897243159549,0.04415025200455569,1.287925415763477,1.021915046070689
Primary somatosensory area trunk,33.678955264149,-12.458754960399999,2.0,0.4510649421786103,0.3206533051217836,-0.3860903477036703,0.2216004281605945
Primary somatosensory area upper limb,30.96651266715001,-20.64998770269,1.0,0.1887076930803696,0.2067108689297139,0.3767382683100493,0.4797768866599868
Primary visual area,39.37549299599999,-18.2660817021,1.0,0.2405746442059946,0.1375839915463083,1.178487806458539,0.7828977635487533
Reticular nucleus of the thalamus,41.47431424166001,-15.03788943201,1.0,0.3142046820666786,0.1659808453387357,1.1146845091012,0.7783209629502776
Retrochiasmatic area,17.7521896692,-35.010293332999986,2.0,0.3961086046183936,0.3951416349242721,-1.728049998765359,-2.179364663539399
Retrosplenial area dorsal part,18.479655917800002,-31.337865549540002,1.0,0.2711622163785745,0.2930532587288819,-1.21007431561334,-0.4272180893374079
Retrosplenial area ventral part,23.861856483990003,-24.619987415,2.0,0.4801627966864652,0.4514890042240874,-1.525666297374183,-1.831400811153348
Secondary motor area,25.684115822000003,-25.305358718199997,1.0,0.3043290573246795,0.3341607448413455,-0.5102103776568746,-0.3635546820632239
Subiculum,23.24050879156999,-21.548880819460006,1.0,0.4112217783669112,0.4480461046801993,-1.076728870575909,-0.9171422906896196
Subparaventricular zone,40.24373230664501,-10.538981726480001,2.0,0.3818414927588195,0.2889731794315179,0.752876896095454,0.445688482393675
Substantia innominata,37.25024945268999,-18.224535730509995,2.0,0.1173485875911249,0.02353019232008824,1.485559780424963,1.005260622391624
Substantia nigra compact part,37.67315146184,-15.452412176479998,1.0,0.2909401828710397,0.2450543230892083,0.8077765016064666,0.5392872399322696
Substantia nigra reticular part,25.14623397679,-20.53735939158,1.0,0.3811760261718924,0.4101230722784054,-0.7926657689081295,-0.520639894704095
Subthalamic nucleus,24.2397769111,-28.808510195329003,2.0,0.2515290166222724,0.2337924957182066,-0.5970349204992608,-0.2576872868338091
Superior colliculus motor related,37.57504867280001,-16.601419318299996,1.0,0.2503476242561278,0.1937330722519479,0.9437672916289351,0.6551179835580289
Superior colliculus sensory related,33.270113449229996,-14.395862060000002,1.0,0.2816674324743327,0.3069750084638275,0.3673078528737067,0.3915700347770443
Supplemental somatosensory area,14.844781413049999,-39.086005893500015,1.0,0.09739517164074196,0.2026301012043712,-1.393062746109168,-0.1077872975745157
Suprachiasmatic nucleus,15.771128503819998,-33.8321611747,2.0,0.4949162706018314,0.4823558461300885,-2.347702169705285,-3.639034013005814
Taenia tecta,32.177434252199994,-14.180725219,2.0,0.4575537462756856,0.3784423144464543,-0.5805726907191022,-0.1547818188275204
Temporal association areas,31.592330917239998,-26.647131395100004,1.0,0.02325159037405111,0.0838572414548826,0.8342841402046532,0.8369313381415227
Tuberal nucleus,19.221347685521405,-39.42029722740002,2.0,0.06014327904507333,0.1239810681636493,-0.8949067933150792,0.1807454923282973
Ventral anterior-lateral complex of the thalamus,32.991090546879995,-15.899150278099999,2.0,0.4435884567433876,0.3850787944521696,-0.3965091865271028,-0.3416554424961435
Ventral auditory area,22.21419328199,-34.7858628784,1.0,0.06947769037186569,0.102540315008553,-0.4402961247054227,0.6318075746817329
Ventral medial nucleus of the thalamus,30.352375614699987,-30.903376369899995,2.0,0.03628860474302409,0.002736909035652491,0.736467775922101,1.065248840257597
Ventral tegmental area,21.702272298409994,-25.010569308206005,1.0,0.4839187136364592,0.4922951150059969,-1.560145657621622,-1.961553229353142
Ventrolateral preoptic nucleus,29.889307004050004,-27.764569965299998,2.0,0.108295077124432,0.0533085256330208,0.4999314896421065,0.8184429753640177
Ventromedial hypothalamic nucleus,37.65599638069998,-17.523021808980005,2.0,0.1813701035689005,0.1023897417853245,1.330615893439997,0.7540323163282379
Visceral area,14.386243609600005,-37.74024493498,1.0,0.3362842242887922,0.3796799782846313,-1.753538684735305,-1.578420019215164
Zona incerta,25.373345857600004,-29.337171054199995,2.0,0.2628068752612787,0.2322367808858734,-0.4858541755398454,-0.2715046955766726
posteromedial visual area,31.702072276900005,-22.248418910789994,1.0,0.2189445395046489,0.2777101114740089,0.3812911420489997,0.110905380498813
